,Access_Level,Training_Completed,Code_postal,Email_Domain,EmployeeTargeted,Gender,Social_Media,behaviorPattern2,peerUsageMetric6,usageMetric2,usageMetric5,fraudTraining
4777,4,1.0,84995,slideshare.net,1.0,1,1.0,3,1,1,0,0
6862,3,1.0,24999,slideshare.net,1.0,0,0.0,1,1,0,2,1
1171,1,0.0,10000,si.edu,1.0,1,0.0,1,5,0,0,1
11135,1,1.0,54997,ox.ac.uk,0.0,0,0.0,0,2,1,4,0
1632,2,1.0,24999,ehow.com,1.0,1,,0,0,0,2,1
11278,3,0.0,24999,ox.ac.uk,1.0,0,1.0,2,0,1,6,1
13335,3,0.0,24999,si.edu,1.0,1,1.0,0,5,1,3,1
10967,3,1.0,10000,si.edu,1.0,0,2.0,1,3,3,7,0
525,1,1.0,54997,google.co.uk,0.0,0,0.0,0,0,1,6,0
10085,1,0.0,39998,si.edu,1.0,1,0.0,1,1,1,3,1
10495,2,0.0,24999,si.edu,1.0,1,1.0,1,0,1,1,1
13279,6,1.0,10000,slideshare.net,1.0,1,1.0,2,6,0,7,1
10850,2,0.0,10000,si.edu,1.0,1,0.0,0,0,0,6,0
1742,3,0.0,39998,ehow.com,1.0,1,1.0,3,5,1,6,1
5880,4,0.0,69996,si.edu,1.0,1,1.0,1,0,2,4,0
9975,7,0.0,10000,,1.0,1,0.0,0,1,0,6,0
10591,0,1.0,24999,google.co.uk,1.0,0,0.0,0,2,1,6,1
5484,5,0.0,10000,si.edu,1.0,1,4.0,0,2,0,1,1
120,4,1.0,24999,slideshare.net,1.0,1,2.0,1,5,1,2,1
7507,0,0.0,10000,google.co.uk,1.0,1,0.0,1,5,2,0,0
7644,3,1.0,10000,si.edu,1.0,1,1.0,1,3,1,3,0
5528,0,0.0,39998,si.edu,0.0,0,,2,5,1,5,1
2811,0,0.0,10000,slideshare.net,1.0,0,4.0,3,2,0,2,0
10072,3,0.0,10000,,1.0,1,1.0,0,6,0,1,0
10088,3,1.0,10000,slideshare.net,0.0,0,,0,6,1,7,0
12002,2,0.0,24999,slideshare.net,1.0,1,2.0,0,5,0,1,0
7363,1,0.0,10000,slideshare.net,1.0,1,1.0,0,4,0,1,0
7525,3,0.0,39998,si.edu,1.0,0,3.0,0,2,2,0,0
668,1,0.0,10000,ox.ac.uk,1.0,1,3.0,0,2,1,0,1
4052,5,0.0,10000,,1.0,0,1.0,1,1,0,2,0
1401,3,1.0,10000,si.edu,1.0,0,0.0,0,6,2,1,0
922,3,1.0,84995,slideshare.net,0.0,0,2.0,1,4,2,7,1
9937,0,1.0,24999,slideshare.net,1.0,1,0.0,2,0,1,6,0
8625,3,1.0,39998,ehow.com,1.0,1,2.0,2,1,0,2,1
12717,4,1.0,39998,slideshare.net,1.0,1,2.0,0,2,0,6,1
13605,3,,10000,slideshare.net,1.0,0,0.0,0,3,0,3,1
4670,6,0.0,39998,si.edu,0.0,0,0.0,0,6,1,6,0
11846,2,1.0,84995,nsw.gov.au,1.0,1,1.0,0,0,0,1,0
12645,3,0.0,24999,slideshare.net,1.0,0,3.0,2,5,1,7,0
831,2,1.0,39998,ox.ac.uk,1.0,0,1.0,2,3,2,5,1
2092,3,,69996,ox.ac.uk,0.0,0,,0,6,0,0,0
9252,1,1.0,10000,ox.ac.uk,1.0,0,1.0,3,1,2,7,0
10753,2,1.0,54997,slideshare.net,0.0,0,1.0,0,6,2,4,0
11850,1,0.0,84995,ox.ac.uk,0.0,0,1.0,1,0,1,4,1
6836,5,1.0,69996,ehow.com,0.0,0,0.0,0,2,2,1,1
11046,1,0.0,10000,slideshare.net,1.0,1,2.0,2,3,1,4,1
13816,4,1.0,39998,slideshare.net,1.0,0,0.0,0,3,2,2,1
13734,4,0.0,24999,si.edu,1.0,0,0.0,0,5,3,2,1
6642,2,0.0,10000,si.edu,1.0,0,0.0,2,5,1,7,1
9812,7,1.0,10000,si.edu,1.0,0,0.0,0,4,3,0,1
8828,3,0.0,84995,google.co.uk,0.0,0,2.0,1,4,1,5,0
2914,0,0.0,10000,ox.ac.uk,1.0,1,1.0,1,0,0,6,0
3119,4,0.0,84995,ox.ac.uk,0.0,0,2.0,2,3,1,6,0
9776,4,0.0,10000,ox.ac.uk,1.0,0,2.0,0,6,0,0,0
12783,3,0.0,54997,si.edu,0.0,0,1.0,1,2,3,0,0
1783,2,1.0,24999,slideshare.net,1.0,1,0.0,0,4,0,5,0
3818,1,,24999,ox.ac.uk,1.0,0,1.0,0,5,0,2,0
6711,2,1.0,10000,si.edu,1.0,1,1.0,0,1,1,6,1
4346,0,1.0,84995,ehow.com,1.0,0,1.0,1,4,0,5,1
3960,2,1.0,10000,ehow.com,1.0,0,2.0,1,0,1,6,0
455,1,1.0,10000,slideshare.net,1.0,1,0.0,0,5,1,6,1
11828,0,0.0,10000,ehow.com,1.0,0,1.0,0,5,0,4,1
13856,1,0.0,39998,ehow.com,1.0,1,0.0,0,0,0,6,0
3523,3,0.0,10000,si.edu,1.0,1,1.0,1,3,2,2,1
12039,2,0.0,10000,si.edu,1.0,0,0.0,2,2,0,6,0
8311,1,0.0,10000,ox.ac.uk,1.0,1,1.0,2,1,0,3,1
1604,2,0.0,24999,slideshare.net,1.0,0,,0,3,2,1,0
718,3,0.0,10000,si.edu,1.0,0,1.0,1,4,0,4,0
7125,4,1.0,24999,slideshare.net,1.0,0,1.0,0,6,1,6,0
6552,2,1.0,54997,ox.ac.uk,0.0,0,0.0,1,1,0,5,1
9158,6,0.0,10000,slideshare.net,1.0,0,1.0,0,1,0,6,0
7103,1,1.0,10000,si.edu,1.0,1,0.0,2,0,0,2,1
2911,4,0.0,10000,si.edu,1.0,1,,1,4,0,4,1
6483,1,1.0,10000,ox.ac.uk,1.0,0,0.0,1,0,0,5,1
2416,1,1.0,10000,si.edu,1.0,1,1.0,1,3,0,0,0
11349,2,1.0,24999,slideshare.net,0.0,0,1.0,0,1,0,4,1
13786,1,1.0,10000,slideshare.net,1.0,0,1.0,0,6,1,4,0
12184,0,1.0,24999,slideshare.net,0.0,1,0.0,1,1,0,4,1
12746,7,0.0,24999,nsw.gov.au,1.0,0,0.0,2,1,2,3,0
2508,2,0.0,24999,si.edu,0.0,0,1.0,1,3,0,3,1
1459,7,1.0,10000,ox.ac.uk,1.0,1,0.0,1,4,1,6,1
1752,2,1.0,24999,slideshare.net,1.0,1,0.0,1,1,0,6,1
3575,2,0.0,54997,si.edu,1.0,1,0.0,1,5,1,5,1
6892,4,1.0,39998,si.edu,0.0,1,0.0,1,1,1,3,1
479,1,0.0,69996,google.co.uk,1.0,1,1.0,2,3,1,2,1
7093,3,,39998,si.edu,1.0,1,0.0,1,4,3,5,1
4787,3,1.0,24999,ehow.com,1.0,1,1.0,0,0,1,1,1
9468,2,1.0,10000,google.co.uk,1.0,0,0.0,2,2,1,2,0
1583,3,1.0,54997,ehow.com,0.0,0,0.0,1,0,1,6,1
11245,3,0.0,54997,si.edu,0.0,0,0.0,0,3,0,0,1
2924,2,1.0,39998,slideshare.net,0.0,0,0.0,0,6,0,3,0
11607,4,1.0,54997,si.edu,1.0,1,1.0,3,6,0,0,0
5110,2,1.0,10000,si.edu,1.0,1,0.0,2,2,2,3,0
7228,3,0.0,24999,google.co.uk,1.0,1,0.0,0,1,0,4,1
1956,1,0.0,24999,ox.ac.uk,1.0,0,0.0,1,5,1,0,1
11019,2,1.0,10000,si.edu,1.0,0,0.0,1,3,3,1,1
6202,4,0.0,10000,si.edu,1.0,1,1.0,1,5,0,0,1
12324,2,1.0,10000,ox.ac.uk,1.0,0,1.0,0,3,0,4,1
3961,5,0.0,10000,ox.ac.uk,1.0,1,0.0,0,2,2,2,1
13903,4,0.0,69996,si.edu,0.0,0,0.0,1,6,1,6,1
6380,2,1.0,54997,ehow.com,0.0,0,1.0,0,4,0,3,0
10648,0,1.0,84995,ox.ac.uk,0.0,0,1.0,1,4,3,2,0
9541,3,0.0,10000,ehow.com,1.0,1,0.0,0,5,0,7,0
8566,4,1.0,10000,si.edu,1.0,1,1.0,0,3,1,6,0
10664,4,0.0,24999,slideshare.net,1.0,1,3.0,0,4,0,6,0
8662,1,1.0,24999,si.edu,1.0,1,0.0,2,2,2,4,1
12461,4,0.0,39998,nsw.gov.au,1.0,0,2.0,0,5,2,1,1
7425,4,1.0,69996,slideshare.net,0.0,1,0.0,1,6,0,2,1
8260,6,0.0,10000,si.edu,1.0,1,2.0,0,5,1,4,0
144,2,1.0,24999,google.co.uk,1.0,0,0.0,3,4,4,2,1
12044,4,0.0,24999,google.co.uk,1.0,1,0.0,0,2,2,0,1
3181,0,1.0,24999,si.edu,1.0,1,0.0,2,1,2,5,1
3937,1,1.0,10000,google.co.uk,1.0,0,1.0,2,5,0,6,0
12218,4,1.0,24999,si.edu,1.0,1,0.0,0,0,0,1,1
4494,4,1.0,39998,ox.ac.uk,0.0,0,2.0,1,3,0,6,1
5409,2,0.0,10000,slideshare.net,1.0,1,0.0,1,4,1,0,1
2163,2,1.0,10000,si.edu,1.0,0,1.0,1,1,0,3,1
10536,4,0.0,24999,ox.ac.uk,1.0,1,1.0,0,1,0,7,0
246,0,0.0,10000,slideshare.net,1.0,0,1.0,1,1,0,2,1
1453,0,0.0,10000,slideshare.net,1.0,1,0.0,3,5,1,4,0
1665,2,0.0,24999,ox.ac.uk,1.0,1,0.0,0,2,0,4,0
12566,4,0.0,10000,slideshare.net,1.0,1,0.0,2,4,3,2,0
11800,4,0.0,10000,ehow.com,1.0,0,1.0,3,0,0,6,1
171,3,1.0,10000,slideshare.net,1.0,1,0.0,1,3,3,7,1
7407,3,,24999,si.edu,1.0,0,2.0,0,6,1,2,0
11079,6,1.0,24999,si.edu,1.0,0,1.0,0,3,0,3,0
1699,1,1.0,24999,slideshare.net,1.0,0,0.0,5,4,5,7,0
9297,2,0.0,39998,ehow.com,0.0,0,1.0,2,2,0,5,1
4029,4,1.0,10000,slideshare.net,1.0,1,1.0,1,5,4,5,0
12940,3,,69996,si.edu,0.0,0,3.0,1,2,1,5,0
5008,3,1.0,39998,si.edu,0.0,0,1.0,3,6,0,7,0
7894,1,0.0,24999,ox.ac.uk,1.0,1,1.0,0,5,1,7,0
10414,2,1.0,24999,google.co.uk,1.0,0,0.0,0,2,2,3,1
6982,0,0.0,24999,si.edu,1.0,0,1.0,0,2,1,1,0
3811,1,1.0,10000,si.edu,1.0,1,0.0,4,6,2,3,0
4795,3,0.0,54997,nsw.gov.au,0.0,0,1.0,0,6,0,7,1
13209,1,0.0,84995,si.edu,0.0,1,1.0,0,4,1,2,1
1806,2,0.0,39998,si.edu,1.0,0,1.0,3,5,2,0,0
3106,3,1.0,24999,si.edu,1.0,0,0.0,0,6,0,1,1
12278,3,0.0,39998,ox.ac.uk,1.0,1,1.0,1,0,0,5,0
13977,3,0.0,10000,google.co.uk,0.0,1,0.0,0,1,0,6,0
5176,3,0.0,10000,si.edu,1.0,0,2.0,1,0,0,3,0
12022,0,0.0,24999,ehow.com,1.0,1,2.0,0,3,0,0,0
9520,6,0.0,24999,ehow.com,1.0,1,0.0,1,3,1,2,0
9661,1,1.0,10000,ehow.com,1.0,0,1.0,0,4,2,1,0
531,1,,84995,nsw.gov.au,1.0,1,1.0,0,0,0,1,0
3923,2,0.0,10000,slideshare.net,1.0,1,2.0,1,0,0,5,0
820,2,0.0,24999,si.edu,1.0,1,1.0,0,0,0,0,1
10293,3,1.0,10000,nsw.gov.au,1.0,1,1.0,1,4,0,4,1
1735,2,1.0,69996,si.edu,0.0,0,1.0,2,6,0,6,0
12268,2,1.0,39998,google.co.uk,1.0,1,0.0,0,6,0,6,0
4242,1,1.0,54997,ox.ac.uk,1.0,1,0.0,2,5,2,0,1
6325,4,0.0,24999,si.edu,1.0,1,1.0,0,3,1,0,0
4673,3,0.0,54997,slideshare.net,0.0,0,0.0,0,6,0,7,0
8811,1,1.0,10000,ox.ac.uk,1.0,1,2.0,0,6,0,3,1
13680,5,1.0,10000,si.edu,1.0,1,4.0,1,5,1,1,1
6791,3,0.0,24999,si.edu,1.0,1,0.0,0,1,3,7,1
6358,1,1.0,24999,si.edu,1.0,1,1.0,2,3,3,6,0
13941,1,1.0,24999,ox.ac.uk,1.0,1,0.0,0,0,3,6,0
5510,1,0.0,39998,si.edu,0.0,0,1.0,1,4,0,5,1
5334,1,0.0,10000,ehow.com,1.0,1,0.0,2,4,0,6,0
3156,2,1.0,10000,si.edu,1.0,0,0.0,1,0,1,6,1
7651,4,0.0,24999,si.edu,1.0,0,1.0,2,5,0,3,0
9185,3,0.0,39998,slideshare.net,1.0,1,2.0,0,2,0,1,1
11464,1,1.0,10000,si.edu,1.0,1,0.0,1,1,0,6,1
11574,2,1.0,24999,si.edu,1.0,0,0.0,2,3,0,1,0
10308,3,0.0,10000,si.edu,1.0,1,0.0,1,0,0,7,0
9061,0,1.0,39998,ox.ac.uk,0.0,0,3.0,1,1,0,2,1
2135,1,1.0,39998,si.edu,0.0,0,0.0,1,0,0,7,1
12637,2,1.0,54997,slideshare.net,1.0,1,1.0,0,3,1,0,1
10869,4,1.0,84995,si.edu,0.0,1,0.0,0,0,1,5,1
3434,2,0.0,69996,slideshare.net,0.0,0,2.0,0,3,0,3,0
1179,2,0.0,10000,ox.ac.uk,1.0,0,1.0,0,0,1,0,0
1185,5,1.0,24999,google.co.uk,1.0,1,0.0,2,1,2,0,0
4675,1,0.0,54997,google.co.uk,1.0,0,1.0,0,6,0,1,0
3072,2,1.0,39998,ehow.com,0.0,0,1.0,0,4,0,6,1
10521,4,0.0,39998,si.edu,1.0,1,0.0,1,0,1,2,0
13591,0,1.0,24999,ehow.com,1.0,1,0.0,0,2,1,2,1
5983,2,0.0,10000,si.edu,1.0,0,1.0,4,3,0,2,0
6009,3,0.0,10000,ox.ac.uk,1.0,1,1.0,0,4,0,7,0
6186,2,1.0,39998,slideshare.net,1.0,1,0.0,1,6,0,0,0
2473,1,1.0,39998,nsw.gov.au,1.0,1,2.0,1,6,1,0,0
12995,3,0.0,10000,google.co.uk,1.0,1,2.0,0,4,1,1,0
2752,0,0.0,10000,google.co.uk,1.0,1,0.0,0,5,0,1,0
4527,2,1.0,24999,slideshare.net,1.0,1,1.0,0,4,1,7,0
3556,2,1.0,39998,ox.ac.uk,1.0,0,0.0,1,6,1,2,0
6768,2,1.0,84995,slideshare.net,0.0,1,0.0,3,3,0,6,0
3048,3,1.0,54997,si.edu,1.0,1,0.0,0,5,1,7,0
13138,1,0.0,10000,si.edu,1.0,0,1.0,1,4,1,6,0
8942,3,1.0,39998,si.edu,1.0,1,1.0,2,0,0,3,0
7762,3,0.0,39998,slideshare.net,1.0,1,3.0,1,0,0,4,0
5076,2,1.0,10000,ehow.com,1.0,1,2.0,2,0,0,2,0
2174,1,,24999,slideshare.net,1.0,1,0.0,2,2,1,0,1
5995,3,1.0,24999,,0.0,0,2.0,2,5,0,4,1
7912,2,0.0,54997,si.edu,1.0,1,0.0,0,4,1,7,0
28,2,0.0,10000,ehow.com,1.0,0,2.0,0,4,1,1,1
5244,2,0.0,39998,si.edu,1.0,1,0.0,0,4,1,1,1
1731,1,1.0,10000,slideshare.net,1.0,0,1.0,0,4,1,2,0
6078,3,0.0,54997,slideshare.net,1.0,1,0.0,1,4,0,0,0
12930,1,1.0,24999,si.edu,1.0,1,2.0,1,5,1,7,0
4086,4,0.0,39998,ehow.com,1.0,1,2.0,0,0,0,2,0
12162,2,0.0,24999,si.edu,1.0,1,0.0,0,4,1,7,1
1711,0,1.0,69996,si.edu,0.0,0,0.0,1,0,1,1,0
2327,2,,10000,si.edu,1.0,1,0.0,2,0,0,4,1
13265,1,1.0,69996,ox.ac.uk,1.0,1,1.0,0,6,1,3,1
701,2,1.0,10000,ox.ac.uk,1.0,1,2.0,2,1,0,2,1
12902,0,1.0,84995,si.edu,0.0,1,1.0,0,4,1,1,1
6128,1,0.0,10000,si.edu,1.0,1,0.0,0,0,0,0,0
8872,3,1.0,10000,google.co.uk,1.0,0,2.0,0,6,1,1,1
13844,3,0.0,10000,ox.ac.uk,1.0,1,1.0,1,1,3,2,1
7768,2,0.0,69996,ehow.com,1.0,1,0.0,1,4,0,3,0
4296,4,1.0,39998,ox.ac.uk,0.0,1,0.0,1,0,1,5,1
10211,4,1.0,10000,si.edu,1.0,1,2.0,0,4,0,2,0
4529,1,1.0,24999,ehow.com,1.0,0,1.0,2,4,0,1,1
10181,5,1.0,54997,google.co.uk,1.0,0,1.0,1,3,1,1,0
5598,1,0.0,84995,slideshare.net,0.0,0,0.0,2,2,1,4,0
921,2,0.0,10000,nsw.gov.au,1.0,1,0.0,2,6,1,6,0
3900,2,1.0,24999,slideshare.net,1.0,1,0.0,1,3,0,3,1
7986,3,0.0,10000,slideshare.net,1.0,1,,0,4,0,1,0
13126,4,1.0,69996,ox.ac.uk,0.0,1,1.0,1,5,0,7,1
7061,1,1.0,69996,ehow.com,0.0,0,0.0,2,0,1,4,0
3123,1,0.0,24999,si.edu,1.0,1,0.0,0,0,0,2,1
7087,2,0.0,10000,slideshare.net,1.0,1,2.0,0,4,1,0,0
3345,2,0.0,10000,ox.ac.uk,0.0,1,0.0,2,2,0,2,0
12491,4,1.0,84995,slideshare.net,0.0,1,1.0,0,3,1,2,1
13580,2,0.0,84995,ox.ac.uk,0.0,0,1.0,2,3,1,0,0
2822,5,1.0,54997,si.edu,1.0,0,0.0,2,3,3,1,1
5088,2,0.0,84995,google.co.uk,0.0,0,0.0,0,5,1,1,1
9262,1,1.0,10000,si.edu,1.0,1,0.0,1,0,0,7,1
4844,1,1.0,69996,si.edu,0.0,0,0.0,3,5,1,0,1
2986,2,0.0,10000,si.edu,0.0,1,0.0,1,4,0,3,1
2916,2,0.0,24999,si.edu,1.0,1,0.0,0,4,0,2,1
459,2,1.0,10000,slideshare.net,1.0,0,0.0,0,3,0,1,1
340,3,1.0,39998,ehow.com,0.0,0,1.0,1,3,1,7,1
11024,0,0.0,39998,slideshare.net,1.0,1,2.0,2,4,0,1,0
8351,3,0.0,54997,nsw.gov.au,1.0,1,1.0,1,5,0,1,0
10296,2,1.0,84995,google.co.uk,0.0,0,0.0,1,4,0,4,1
5575,4,0.0,10000,ox.ac.uk,1.0,0,0.0,1,4,0,3,0
5034,4,0.0,10000,si.edu,1.0,1,0.0,1,2,1,7,1
13105,0,0.0,10000,ehow.com,0.0,1,2.0,1,2,0,2,1
4960,1,1.0,39998,slideshare.net,1.0,1,0.0,0,2,1,4,0
578,1,1.0,84995,si.edu,0.0,0,3.0,3,5,1,4,0
4990,4,0.0,39998,ox.ac.uk,1.0,1,1.0,3,3,0,3,0
9872,3,1.0,10000,si.edu,1.0,0,2.0,2,1,0,3,1
6627,1,0.0,24999,si.edu,1.0,1,1.0,0,0,0,7,1
7767,1,1.0,39998,ehow.com,0.0,0,0.0,3,6,0,6,0
1559,4,1.0,54997,slideshare.net,1.0,1,0.0,1,4,1,6,0
12823,4,1.0,10000,google.co.uk,1.0,0,1.0,2,5,1,0,0
2755,3,,39998,si.edu,1.0,0,0.0,3,5,3,5,0
11579,6,0.0,10000,si.edu,1.0,0,1.0,0,2,1,3,1
1962,3,0.0,10000,si.edu,1.0,1,0.0,0,2,0,0,0
2660,1,1.0,39998,nsw.gov.au,0.0,1,1.0,0,1,0,6,0
12173,4,1.0,24999,si.edu,1.0,0,0.0,0,2,0,0,0
4039,2,1.0,69996,ox.ac.uk,1.0,1,0.0,2,3,0,0,0
4159,4,1.0,24999,si.edu,1.0,1,0.0,2,3,0,4,1
11437,1,0.0,10000,slideshare.net,1.0,0,0.0,2,6,1,7,1
6262,3,0.0,84995,slideshare.net,0.0,0,1.0,0,4,0,6,1
12519,3,1.0,84995,slideshare.net,0.0,1,0.0,1,2,0,7,1
10177,1,1.0,10000,si.edu,1.0,0,1.0,1,1,1,7,0
5758,3,1.0,39998,ehow.com,1.0,1,0.0,2,3,1,5,1
6885,2,1.0,24999,si.edu,1.0,1,2.0,3,6,0,6,0
1557,7,1.0,10000,si.edu,1.0,0,1.0,3,2,1,1,0
4485,2,1.0,10000,slideshare.net,1.0,0,0.0,2,0,1,5,0
13962,1,0.0,39998,slideshare.net,1.0,0,3.0,3,3,1,0,1
13159,7,1.0,54997,nsw.gov.au,0.0,0,0.0,0,6,0,4,0
3475,3,1.0,54997,si.edu,1.0,1,0.0,4,3,0,1,0
12315,2,1.0,10000,slideshare.net,1.0,0,0.0,2,5,1,2,0
10309,1,0.0,84995,ox.ac.uk,0.0,0,0.0,0,2,0,0,1
8108,2,0.0,39998,si.edu,0.0,0,1.0,2,6,0,5,1
4006,0,0.0,39998,si.edu,0.0,0,0.0,1,2,1,2,1
9204,4,0.0,84995,google.co.uk,1.0,0,0.0,2,6,3,0,1
5611,2,1.0,10000,ox.ac.uk,1.0,0,0.0,2,1,0,1,1
5823,4,0.0,54997,si.edu,1.0,0,0.0,0,4,2,0,0
794,1,1.0,24999,si.edu,0.0,0,0.0,0,3,0,3,1
9154,4,1.0,84995,ehow.com,0.0,0,0.0,3,0,0,6,1
2797,1,1.0,24999,slideshare.net,1.0,0,1.0,1,5,0,0,1
13750,7,0.0,39998,si.edu,0.0,0,0.0,2,4,1,6,0
11869,3,1.0,10000,si.edu,1.0,1,0.0,0,6,3,3,1
3916,3,0.0,10000,slideshare.net,1.0,1,1.0,4,2,0,3,1
102,4,1.0,24999,ox.ac.uk,1.0,0,1.0,1,2,4,4,1
4301,2,0.0,10000,si.edu,1.0,1,0.0,0,5,1,7,1
7851,3,1.0,24999,nsw.gov.au,1.0,0,0.0,0,4,0,0,1
10189,6,1.0,10000,slideshare.net,1.0,1,1.0,0,1,0,3,0
10786,3,1.0,10000,si.edu,1.0,0,1.0,4,1,2,1,0
12585,1,0.0,10000,slideshare.net,1.0,1,0.0,0,5,2,0,0
9803,0,0.0,39998,si.edu,1.0,1,0.0,2,1,0,1,0
7106,3,1.0,39998,ox.ac.uk,0.0,0,1.0,3,1,1,7,0
10560,2,1.0,10000,si.edu,1.0,1,1.0,1,5,2,6,1
9399,3,0.0,24999,slideshare.net,1.0,0,1.0,1,0,1,6,0
980,2,1.0,24999,si.edu,0.0,0,2.0,3,5,1,6,1
1295,1,1.0,24999,si.edu,1.0,1,1.0,0,5,2,0,0
498,1,0.0,39998,google.co.uk,1.0,0,0.0,1,3,0,2,0
9129,1,1.0,10000,si.edu,0.0,0,1.0,1,6,0,6,1
4024,6,0.0,84995,ox.ac.uk,0.0,0,0.0,3,0,1,7,1
4888,0,1.0,24999,slideshare.net,1.0,0,0.0,3,1,0,2,0
13795,3,0.0,24999,google.co.uk,1.0,1,1.0,1,6,1,7,1
1903,1,0.0,10000,slideshare.net,1.0,1,1.0,4,4,2,6,0
9355,0,0.0,39998,si.edu,1.0,1,1.0,0,4,1,2,1
5854,2,1.0,24999,si.edu,1.0,0,0.0,2,2,1,2,1
6294,2,0.0,39998,nsw.gov.au,1.0,0,0.0,0,3,1,0,0
10796,1,0.0,10000,ox.ac.uk,1.0,1,2.0,1,6,2,1,0
8469,1,1.0,24999,ehow.com,1.0,1,2.0,1,3,2,5,1
2753,2,0.0,10000,si.edu,1.0,1,1.0,1,5,2,4,0
9313,1,0.0,54997,google.co.uk,1.0,0,1.0,1,5,1,2,0
8127,1,0.0,10000,ox.ac.uk,1.0,0,0.0,0,4,0,7,0
4708,1,1.0,10000,si.edu,1.0,0,1.0,0,2,2,6,0
4260,6,0.0,39998,ox.ac.uk,1.0,0,1.0,0,3,2,2,1
4894,1,0.0,10000,ox.ac.uk,1.0,1,1.0,0,0,0,2,1
7674,4,0.0,39998,si.edu,1.0,1,3.0,0,2,0,2,0
266,1,0.0,10000,si.edu,1.0,1,2.0,1,5,0,7,0
8368,1,0.0,39998,ox.ac.uk,1.0,1,0.0,1,1,0,0,0
6957,1,0.0,10000,si.edu,1.0,0,1.0,2,3,0,4,0
2833,4,0.0,10000,si.edu,1.0,0,0.0,1,1,2,2,1
9405,2,0.0,39998,slideshare.net,1.0,1,3.0,0,3,0,4,1
2718,3,0.0,84995,google.co.uk,1.0,1,0.0,0,3,0,4,0
10922,3,1.0,54997,si.edu,0.0,0,1.0,0,0,0,2,0
6559,0,1.0,10000,google.co.uk,1.0,1,0.0,2,3,0,7,0
13652,2,1.0,39998,ox.ac.uk,1.0,1,0.0,1,0,0,6,1
9899,1,1.0,10000,si.edu,1.0,0,0.0,3,6,1,2,1
6881,2,0.0,84995,nsw.gov.au,1.0,1,0.0,1,4,1,5,0
4731,2,1.0,10000,si.edu,1.0,1,0.0,0,4,1,1,0
5340,3,0.0,10000,si.edu,1.0,1,0.0,1,4,0,0,1
12963,2,1.0,10000,si.edu,1.0,0,0.0,1,1,0,3,0
11271,3,0.0,84995,slideshare.net,0.0,1,1.0,2,2,0,3,0
10674,7,1.0,10000,google.co.uk,1.0,1,0.0,3,6,1,4,0
11955,6,0.0,10000,ox.ac.uk,1.0,0,1.0,1,5,0,3,0
4435,5,1.0,24999,ox.ac.uk,1.0,0,0.0,0,2,3,3,1
4355,4,0.0,84995,si.edu,0.0,0,1.0,1,4,1,7,0
469,5,1.0,24999,ox.ac.uk,1.0,0,1.0,0,6,0,1,0
2680,4,0.0,39998,si.edu,1.0,1,0.0,0,3,1,0,1
8805,2,1.0,69996,google.co.uk,1.0,1,0.0,0,2,0,3,1
9125,1,1.0,10000,ox.ac.uk,1.0,0,0.0,1,3,0,6,0
2496,2,0.0,10000,si.edu,1.0,1,0.0,2,1,1,4,0
7792,1,1.0,24999,slideshare.net,1.0,1,0.0,2,3,0,2,0
11303,2,0.0,10000,si.edu,1.0,0,,1,1,1,7,0
7693,7,,10000,si.edu,1.0,0,3.0,0,6,2,1,1
7807,4,0.0,54997,si.edu,1.0,1,1.0,0,1,0,4,0
9987,6,0.0,10000,ehow.com,1.0,0,3.0,1,2,0,1,0
10397,2,1.0,69996,slideshare.net,1.0,1,1.0,1,3,2,5,0
6688,1,0.0,24999,ox.ac.uk,1.0,1,0.0,1,0,0,0,1
5559,2,1.0,84995,si.edu,0.0,0,0.0,2,2,0,0,0
10787,3,1.0,84995,slideshare.net,0.0,0,0.0,0,6,0,6,0
6345,4,1.0,24999,si.edu,1.0,1,1.0,0,0,1,2,0
4026,0,1.0,10000,google.co.uk,1.0,0,,2,4,1,5,1
8685,1,1.0,39998,google.co.uk,1.0,0,0.0,2,1,0,2,0
10518,1,0.0,10000,nsw.gov.au,1.0,0,2.0,1,4,2,3,0
4919,2,1.0,10000,slideshare.net,1.0,0,2.0,1,2,1,4,0
1439,2,1.0,10000,slideshare.net,1.0,0,,0,3,0,6,0
10459,3,0.0,39998,ehow.com,1.0,0,0.0,0,3,3,5,1
5945,3,0.0,84995,si.edu,0.0,1,0.0,0,2,0,4,0
7835,2,0.0,54997,si.edu,0.0,0,0.0,0,1,1,4,0
6986,1,0.0,39998,si.edu,1.0,1,1.0,1,4,0,6,1
12633,4,0.0,54997,slideshare.net,1.0,0,0.0,1,3,3,2,1
11074,4,1.0,39998,si.edu,1.0,1,0.0,3,2,0,6,0
9374,4,1.0,10000,slideshare.net,1.0,1,1.0,2,0,0,7,0
11330,2,1.0,10000,ox.ac.uk,1.0,0,1.0,0,0,1,4,1
5241,4,1.0,54997,si.edu,1.0,1,0.0,0,4,0,0,0
2679,1,1.0,24999,slideshare.net,1.0,0,1.0,3,0,1,2,0
4653,6,1.0,69996,ox.ac.uk,1.0,0,2.0,0,6,2,3,1
11873,2,1.0,24999,si.edu,1.0,0,0.0,0,3,3,6,0
6979,2,1.0,10000,slideshare.net,1.0,1,3.0,2,2,0,7,1
11242,2,0.0,54997,ehow.com,1.0,1,2.0,2,5,1,4,1
9419,1,1.0,10000,si.edu,0.0,0,2.0,0,1,0,6,0
